SSams_cooking,SSams_dishwasher,SSams_dishwasher_end,SSams_drier,SSams_drier_end,SSams_entertainment,SSams_equipment,SSams_freezer,SSams_fridge,SSams_lighting,SSams_office,SSams_washingmachine,SSams_washingmachine_end,SSonn_cooking,SSonn_dishwasher,SSonn_dishwasher_end,SSonn_drier,SSonn_drier_end,SSonn_entertainment,SSonn_equipment,SSonn_freezer,SSonn_fridge,SSonn_lighting,SSonn_office,SSonn_washingmachine,SSonn_washingmachine_end,SWerk_cooking,SWerk_dishwasher,SWerk_dishwasher_end,SWerk_drier,SWerk_drier_end,SWerk_entertainment,SWerk_equipment,SWerk_freezer,SWerk_fridge,SWerk_lighting,SWerk_office,SWerk_washingmachine,SWerk_washingmachine_end,USams_cooking,USams_dishwasher,USams_dishwasher_end,USams_drier,USams_drier_end,USams_entertainment,USams_equipment,USams_freezer,USams_fridge,USams_lighting,USams_office,USams_washingmachine,USams_washingmachine_end,USonn_cooking,USonn_dishwasher,USonn_dishwasher_end,USonn_drier,USonn_drier_end,USonn_entertainment,USonn_equipment,USonn_freezer,USonn_fridge,USonn_lighting,USonn_office,USonn_washingmachine,USonn_washingmachine_end,UWerk_cooking,UWerk_dishwasher,UWerk_dishwasher_end,UWerk_drier,UWerk_drier_end,UWerk_entertainment,UWerk_equipment,UWerk_freezer,UWerk_fridge,UWerk_lighting,UWerk_office,UWerk_washingmachine,UWerk_washingmachine_end,WSams_cooking,WSams_dishwasher,WSams_dishwasher_end,WSams_drier,WSams_drier_end,WSams_entertainment,WSams_equipment,WSams_freezer,WSams_fridge,WSams_lighting,WSams_office,WSams_washingmachine,WSams_washingmachine_end,WSonn_cooking,WSonn_dishwasher,WSonn_dishwasher_end,WSonn_drier,WSonn_drier_end,WSonn_entertainment,WSonn_equipment,WSonn_freezer,WSonn_fridge,WSonn_lighting,WSonn_office,WSonn_washingmachine,WSonn_washingmachine_end,WWerk_cooking,WWerk_dishwasher,WWerk_dishwasher_end,WWerk_drier,WWerk_drier_end,WWerk_entertainment,WWerk_equipment,WWerk_freezer,WWerk_fridge,WWerk_lighting,WWerk_office,WWerk_washingmachine,WWerk_washingmachine_end
0.00128567,0.00142697,4.79821e-06,0.00161529,4.48644e-06,0.000465174,0.00139079,0.000705892,0.000705892,3.66565e-05,0.000971332,0.00215293,4.48644e-06,0.00214077,0.00248312,4.79821e-06,0.00139828,4.48644e-06,0.000877367,0.00148929,0.000703633,0.000703633,8.40607e-05,0.00207123,0.00226246,4.48644e-06,0.00141065,0.000611833,4.79821e-06,0.00121192,4.48644e-06,0.000456863,0.000653226,0.000705892,0.000705892,1.55207e-07,0.00124216,0.00157811,4.48644e-06,0.00144298,0.00159106,4.79821e-06,0.000992761,4.48644e-06,3.50071e-05,0.00117313,0.000705892,0.000705892,6.46432e-05,0.00205106,0.00161814,4.48644e-06,0.00149275,0.00121359,4.79821e-06,0.00142623,4.48644e-06,0.000453467,0.001985,0.000705892,0.000705892,0.000886951,0.00225818,0.00212402,4.48644e-06,0.000599241,0.000843108,4.79821e-06,0.00101757,4.48644e-06,0.000791637,0.000789705,0.000705892,0.000705892,1.46468e-10,0.00233444,0.00141724,4.48644e-06,0.00125248,0.00059142,4.79821e-06,0.00222142,4.48644e-06,0.000435219,0.000882986,0.000705892,0.000705892,0.000247934,0.00211987,0.000800793,4.48644e-06,0.0019153,0.00146185,4.79821e-06,0.00125412,4.48644e-06,0.000962053,0.00188106,0.000703633,0.000703633,0.000360329,0.00202541,0.00158447,4.48644e-06,0.00134143,0.000937597,4.79821e-06,0.000803205,4.48644e-06,0.00105402,0.000814484,0.000705892,0.000705892,1.20563e-06,0.000196585,0.00112269,4.48644e-06
0.00129365,0.00142719,4.7573e-06,0.00162302,4.36177e-06,0.000466079,0.00138742,0.000705924,0.000705924,3.53666e-05,0.000968695,0.00214306,4.36177e-06,0.00215647,0.00249453,4.7573e-06,0.00141225,4.36177e-06,0.000874445,0.00148279,0.000703676,0.000703676,8.08208e-05,0.00205056,0.00225438,4.36177e-06,0.00142457,0.000604689,4.7573e-06,0.00121775,4.36177e-06,0.000461364,0.00065016,0.000705924,0.000705924,1.44333e-07,0.001233,0.00156664,4.36177e-06,0.00146685,0.00158031,4.7573e-06,0.00100124,4.36177e-06,3.48952e-05,0.0011678,0.000705924,0.000705924,6.25351e-05,0.00205202,0.00161461,4.36177e-06,0.0015213,0.00121123,4.7573e-06,0.00144018,4.36177e-06,0.000453527,0.00198711,0.000705924,0.000705924,0.000878071,0.00224035,0.0021105,4.36177e-06,0.000615562,0.000850434,4.7573e-06,0.00100931,4.36177e-06,0.000790288,0.000775719,0.000705924,0.000705924,1.28725e-10,0.00231394,0.00140452,4.36177e-06,0.00126748,0.000586143,4.7573e-06,0.00223207,4.36177e-06,0.000435707,0.000880079,0.000705924,0.000705924,0.000243253,0.0021277,0.000785093,4.36177e-06,0.00195471,0.00145492,4.7573e-06,0.00126625,4.36177e-06,0.000961283,0.0018777,0.000703676,0.000703676,0.00034934,0.0020115,0.00158225,4.36177e-06,0.00135733,0.000945693,4.7573e-06,0.000785309,4.36177e-06,0.0010509,0.000817595,0.000705924,0.000705924,1.13054e-06,0.000199782,0.00112013,4.36177e-06
0.00130168,0.00142751,4.72603e-06,0.0016306,4.24873e-06,0.000467146,0.00138397,0.000705955,0.000705955,3.4116e-05,0.000966049,0.0021331,4.24873e-06,0.00217215,0.0025055,4.72603e-06,0.00142622,4.24873e-06,0.000871478,0.00147619,0.000703719,0.000703719,7.76841e-05,0.00202985,0.00224614,4.24873e-06,0.00143859,0.000597828,4.72603e-06,0.00122345,4.24873e-06,0.000465993,0.000647182,0.000705955,0.000705955,1.34183e-07,0.00122392,0.0015552,4.24873e-06,0.00149089,0.00156953,4.72603e-06,0.00100968,4.24873e-06,3.4844e-05,0.0011625,0.000705955,0.000705955,6.04849e-05,0.00205287,0.00161108,4.24873e-06,0.00155029,0.00120922,4.72603e-06,0.00145412,4.24873e-06,0.000453592,0.00198897,0.000705955,0.000705955,0.000869173,0.0022225,0.00209691,4.24873e-06,0.000632179,0.000857778,4.72603e-06,0.00100101,4.24873e-06,0.000789161,0.000762048,0.000705955,0.000705955,1.13074e-10,0.00229326,0.00139176,4.24873e-06,0.0012826,0.000581024,4.72603e-06,0.00224249,4.24873e-06,0.000436263,0.000877219,0.000705955,0.000705955,0.000238633,0.00213535,0.000769565,4.24873e-06,0.00199452,0.00144794,4.72603e-06,0.00127835,4.24873e-06,0.000960504,0.00187425,0.000703719,0.000703719,0.000338592,0.00199759,0.00157988,4.24873e-06,0.00137329,0.000953811,4.72603e-06,0.000767605,4.24873e-06,0.00104788,0.0008207,0.000705955,0.000705955,1.05984e-06,0.000203033,0.00111756,4.24873e-06
0.00130975,0.00142795,4.70406e-06,0.00163801,4.14681e-06,0.000468376,0.00138045,0.000705986,0.000705986,3.29038e-05,0.000963395,0.00212306,4.14681e-06,0.00218783,0.00251603,4.70406e-06,0.00144018,4.14681e-06,0.000868466,0.00146951,0.000703762,0.000703762,7.46484e-05,0.0020091,0.00223773,4.14681e-06,0.00145269,0.000591246,4.70406e-06,0.00122903,4.14681e-06,0.000470754,0.00064429,0.000705986,0.000705986,1.24712e-07,0.00121493,0.00154377,4.14681e-06,0.0015151,0.00155872,4.70406e-06,0.00101806,4.14681e-06,3.48533e-05,0.00115725,0.000705986,0.000705986,5.84916e-05,0.00205362,0.00160756,4.14681e-06,0.0015797,0.00120756,4.70406e-06,0.00146804,4.14681e-06,0.000453662,0.00199058,0.000705986,0.000705986,0.000860259,0.00220465,0.00208324,4.14681e-06,0.000649092,0.000865139,4.70406e-06,0.000992647,4.14681e-06,0.000788263,0.000748687,0.000705986,0.000705986,9.92779e-11,0.00227241,0.00137897,4.14681e-06,0.00129785,0.000576065,4.70406e-06,0.00225269,4.14681e-06,0.000436884,0.000874407,0.000705986,0.000705986,0.000234076,0.00214281,0.000754211,4.14681e-06,0.0020347,0.00144095,4.70406e-06,0.00129043,4.14681e-06,0.000959719,0.00187069,0.000703762,0.000703762,0.000328084,0.00198369,0.00157738,4.14681e-06,0.00138928,0.00096195,4.70406e-06,0.000750097,4.14681e-06,0.00104497,0.0008238,0.000705986,0.000705986,9.93278e-07,0.000206339,0.00111499,4.14681e-06
0.00131788,0.00142848,4.69109e-06,0.00164525,4.05551e-06,0.000469772,0.00137685,0.000706017,0.000706017,3.17291e-05,0.000960735,0.00211294,4.05551e-06,0.00220348,0.0025261,4.69109e-06,0.00145413,4.05551e-06,0.00086541,0.00146273,0.000703805,0.000703805,7.17115e-05,0.00198832,0.00222917,4.05551e-06,0.00146686,0.000584944,4.69109e-06,0.00123448,4.05551e-06,0.000475649,0.000641483,0.000706017,0.000706017,1.15878e-07,0.00120602,0.00153237,4.05551e-06,0.00153947,0.0015479,4.69109e-06,0.00102638,4.05551e-06,3.49231e-05,0.00115203,0.000706017,0.000706017,5.65539e-05,0.00205426,0.00160404,4.05551e-06,0.00160953,0.00120625,4.69109e-06,0.00148195,4.05551e-06,0.000453737,0.00199195,0.000706017,0.000706017,0.000851332,0.00218679,0.00206952,4.05551e-06,0.0006663,0.000872514,4.69109e-06,0.000984241,4.05551e-06,0.000787599,0.000735637,0.000706017,0.000706017,8.71218e-11,0.0022514,0.00136615,4.05551e-06,0.00131321,0.000571266,4.69109e-06,0.00226266,4.05551e-06,0.000437573,0.000871645,0.000706017,0.000706017,0.000229581,0.00215009,0.000739034,4.05551e-06,0.00207526,0.00143393,4.69109e-06,0.00130248,4.05551e-06,0.00095893,0.00186704,0.000703805,0.000703805,0.000317814,0.0019698,0.00157473,4.05551e-06,0.00140531,0.000970107,4.69109e-06,0.000732791,4.05551e-06,0.00104216,0.000826893,0.000706017,0.000706017,9.30639e-07,0.000209699,0.0011124,4.05551e-06
0.00132605,0.00142913,4.68682e-06,0.00165232,3.97437e-06,0.000471338,0.00137318,0.000706047,0.000706047,3.05908e-05,0.000958067,0.00210274,3.97437e-06,0.00221912,0.00253572,4.68682e-06,0.00146806,3.97437e-06,0.00086231,0.00145587,0.000703847,0.000703847,6.88709e-05,0.00196752,0.00222045,3.97437e-06,0.00148112,0.000578918,4.68682e-06,0.00123981,3.97437e-06,0.000480679,0.000638759,0.000706047,0.000706047,1.0764e-07,0.00119721,0.00152099,3.97437e-06,0.001564,0.00153707,4.68682e-06,0.00103465,3.97437e-06,3.50534e-05,0.00114685,0.000706047,0.000706047,5.46707e-05,0.0020548,0.00160052,3.97437e-06,0.00163976,0.00120531,4.68682e-06,0.00149583,3.97437e-06,0.000453817,0.00199308,0.000706047,0.000706047,0.000842393,0.00216894,0.00205573,3.97437e-06,0.000683805,0.000879904,4.68682e-06,0.000975789,3.97437e-06,0.000787175,0.000722892,0.000706047,0.000706047,7.64164e-11,0.00223024,0.00135329,3.97437e-06,0.00132869,0.000566631,4.68682e-06,0.00227239,3.97437e-06,0.000438328,0.000868935,0.000706047,0.000706047,0.000225148,0.00215718,0.000724036,3.97437e-06,0.00211618,0.00142689,4.68682e-06,0.00131451,3.97437e-06,0.000958137,0.00186328,0.000703847,0.000703847,0.00030778,0.00195593,0.00157195,3.97437e-06,0.00142136,0.000978282,4.68682e-06,0.000715692,3.97437e-06,0.00103946,0.000829979,0.000706047,0.000706047,8.71708e-07,0.000213114,0.00110981,3.97437e-06
0.00133427,0.00142989,4.69096e-06,0.00165922,3.90295e-06,0.000473075,0.00136945,0.000706077,0.000706077,2.94882e-05,0.000955393,0.00209246,3.90295e-06,0.00223474,0.00254489,4.69096e-06,0.00148197,3.90295e-06,0.000859169,0.00144892,0.00070389,0.00070389,6.61245e-05,0.0019467,0.00221157,3.90295e-06,0.00149545,0.000573168,4.69096e-06,0.00124501,3.90295e-06,0.000485847,0.000636115,0.000706077,0.000706077,9.9959e-08,0.00118851,0.00150965,3.90295e-06,0.00158867,0.00152625,4.69096e-06,0.00104285,3.90295e-06,3.52444e-05,0.0011417,0.000706077,0.000706077,5.28408e-05,0.00205523,0.001597,3.90295e-06,0.00167038,0.00120473,4.69096e-06,0.00150969,3.90295e-06,0.000453904,0.00199397,0.000706077,0.000706077,0.000833445,0.0021511,0.00204188,3.90295e-06,0.000701604,0.000887306,4.69096e-06,0.000967294,3.90295e-06,0.000786996,0.000710452,0.000706077,0.000706077,6.69934e-11,0.00220894,0.00134041,3.90295e-06,0.00134429,0.000562159,4.69096e-06,0.00228189,3.90295e-06,0.000439148,0.000866277,0.000706077,0.000706077,0.000220777,0.00216409,0.000709217,3.90295e-06,0.00215746,0.00141985,4.69096e-06,0.0013265,3.90295e-06,0.000957343,0.00185944,0.00070389,0.00070389,0.00029798,0.00194208,0.00156903,3.90295e-06,0.00143745,0.000986472,4.69096e-06,0.000698805,3.90295e-06,0.00103686,0.000833057,0.000706077,0.000706077,8.16282e-07,0.000216583,0.00110721,3.90295e-06
0.00134254,0.00143076,4.70327e-06,0.00166595,3.84085e-06,0.000474987,0.00136565,0.000706108,0.000706108,2.84202e-05,0.000952713,0.00208211,3.84085e-06,0.00225034,0.0025536,4.70327e-06,0.00149586,3.84085e-06,0.000855985,0.0014419,0.000703932,0.000703932,6.347e-05,0.00192587,0.00220255,3.84085e-06,0.00150984,0.00056769,4.70327e-06,0.00125007,3.84085e-06,0.000491154,0.000633551,0.000706108,0.000706108,9.28007e-08,0.00117991,0.00149833,3.84085e-06,0.00161348,0.00151544,4.70327e-06,0.00105099,3.84085e-06,3.54963e-05,0.0011366,0.000706108,0.000706108,5.1063e-05,0.00205556,0.00159349,3.84085e-06,0.00170139,0.00120451,4.70327e-06,0.00152353,3.84085e-06,0.000453996,0.00199461,0.000706108,0.000706108,0.00082449,0.00213327,0.00202797,3.84085e-06,0.000719697,0.000894719,4.70327e-06,0.000958759,3.84085e-06,0.000787068,0.000698314,0.000706108,0.000706108,5.87034e-11,0.00218751,0.0013275,3.84085e-06,0.00135999,0.000557853,4.70327e-06,0.00229114,3.84085e-06,0.000440034,0.000863673,0.000706108,0.000706108,0.000216468,0.00217079,0.000694581,3.84085e-06,0.00219907,0.0014128,4.70327e-06,0.00133846,3.84085e-06,0.000956548,0.0018555,0.000703932,0.000703932,0.000288412,0.00192827,0.00156599,3.84085e-06,0.00145356,0.000994676,4.70327e-06,0.000682134,3.84085e-06,0.00103438,0.000836128,0.000706108,0.000706108,7.64168e-07,0.000220106,0.0011046,3.84085e-06
0.00135086,0.00143174,4.7235e-06,0.0016725,3.78768e-06,0.000477076,0.00136178,0.000706137,0.000706137,2.73861e-05,0.000950028,0.00207169,3.78768e-06,0.0022659,0.00256186,4.7235e-06,0.00150972,3.78768e-06,0.000852761,0.00143479,0.000703974,0.000703974,6.09051e-05,0.00190502,0.00219338,3.78768e-06,0.00152429,0.000562484,4.7235e-06,0.00125501,3.78768e-06,0.000496602,0.000631065,0.000706137,0.000706137,8.61311e-08,0.00117143,0.00148704,3.78768e-06,0.00163841,0.00150465,4.7235e-06,0.00105907,3.78768e-06,3.58092e-05,0.00113155,0.000706137,0.000706137,4.93363e-05,0.00205578,0.00158998,3.78768e-06,0.00173275,0.00120466,4.7235e-06,0.00153734,3.78768e-06,0.000454095,0.00199501,0.000706137,0.000706137,0.000815531,0.00211547,0.00201402,3.78768e-06,0.000738084,0.000902141,4.7235e-06,0.000950186,3.78768e-06,0.000787395,0.000686473,0.000706137,0.000706137,5.14139e-11,0.00216597,0.00131458,3.78768e-06,0.0013758,0.000553714,4.7235e-06,0.00230016,3.78768e-06,0.000440985,0.000861124,0.000706137,0.000706137,0.000212221,0.0021773,0.000680128,3.78768e-06,0.00224101,0.00140576,4.7235e-06,0.00135039,3.78768e-06,0.000955756,0.00185148,0.000703974,0.000703974,0.000279073,0.00191448,0.00156281,3.78768e-06,0.00146969,0.00100289,4.7235e-06,0.000665683,3.78768e-06,0.001032,0.000839189,0.000706137,0.000706137,7.15183e-07,0.000223682,0.00110197,3.78768e-06
0.00135923,0.00143283,4.75143e-06,0.00167886,3.74306e-06,0.000479344,0.00135786,0.000706167,0.000706167,2.63848e-05,0.000947337,0.00206121,3.74306e-06,0.00228143,0.00256965,4.75143e-06,0.00152356,3.74306e-06,0.000849496,0.00142761,0.000704016,0.000704016,5.84277e-05,0.00188418,0.00218406,3.74306e-06,0.0015388,0.000557546,4.75143e-06,0.00125981,3.74306e-06,0.000502193,0.000628654,0.000706167,0.000706167,7.99187e-08,0.00116307,0.00147578,3.74306e-06,0.00166346,0.0014939,4.75143e-06,0.00106708,3.74306e-06,3.61835e-05,0.00112653,0.000706167,0.000706167,4.76595e-05,0.0020559,0.00158648,3.74306e-06,0.00176447,0.00120518,4.75143e-06,0.00155111,3.74306e-06,0.0004542,0.00199516,0.000706167,0.000706167,0.000806569,0.00209769,0.00200001,3.74306e-06,0.000756763,0.000909572,4.75143e-06,0.000941578,3.74306e-06,0.000787983,0.000674928,0.000706167,0.000706167,4.50073e-11,0.00214433,0.00130163,3.74306e-06,0.00139171,0.000549743,4.75143e-06,0.00230892,3.74306e-06,0.000442001,0.000858632,0.000706167,0.000706167,0.000208036,0.00218361,0.00066586,3.74306e-06,0.00228327,0.00139873,4.75143e-06,0.00136228,3.74306e-06,0.000954967,0.00184736,0.000704016,0.000704016,0.000269962,0.00190073,0.0015595,3.74306e-06,0.00148583,0.00101112,4.75143e-06,0.000649456,3.74306e-06,0.00102974,0.000842242,0.000706167,0.000706167,6.69152e-07,0.000227313,0.00109934,3.74306e-06
0.00136764,0.00143403,4.78685e-06,0.00168505,3.70665e-06,0.000481795,0.00135387,0.000706196,0.000706196,2.54157e-05,0.000944642,0.00205066,3.70665e-06,0.00229693,0.00257698,4.78685e-06,0.00153737,3.70665e-06,0.000846192,0.00142036,0.000704057,0.000704057,5.60354e-05,0.00186333,0.00217461,3.70665e-06,0.00155336,0.000552874,4.78685e-06,0.00126448,3.70665e-06,0.000507929,0.000626317,0.000706196,0.000706196,7.41338e-08,0.00115483,0.00146456,3.70665e-06,0.00168861,0.00148319,4.78685e-06,0.00107503,3.70665e-06,3.66195e-05,0.00112156,0.000706196,0.000706196,4.60316e-05,0.00205591,0.00158299,3.70665e-06,0.00179653,0.00120607,4.78685e-06,0.00156486,3.70665e-06,0.000454313,0.00199507,0.000706196,0.000706196,0.000797608,0.00207994,0.00198597,3.70665e-06,0.000775732,0.000917009,4.78685e-06,0.000932938,3.70665e-06,0.000788837,0.000663674,0.000706196,0.000706196,3.93796e-11,0.00212259,0.00128867,3.70665e-06,0.00140772,0.000545942,4.78685e-06,0.00231744,3.70665e-06,0.000443081,0.000856197,0.000706196,0.000706196,0.000203912,0.00218972,0.000651777,3.70665e-06,0.00232583,0.00139171,4.78685e-06,0.00137413,3.70665e-06,0.000954183,0.00184317,0.000704057,0.000704057,0.000261076,0.00188702,0.00155607,3.70665e-06,0.00150198,0.00101936,4.78685e-06,0.000633457,3.70665e-06,0.00102759,0.000845285,0.000706196,0.000706196,6.25909e-07,0.000230997,0.00109669,3.70665e-06
0.0013761,0.00143535,4.82956e-06,0.00169105,3.67813e-06,0.000484429,0.00134982,0.000706226,0.000706226,2.44778e-05,0.000941943,0.00204004,3.67813e-06,0.00231239,0.00258385,4.82956e-06,0.00155115,3.67813e-06,0.000842849,0.00141304,0.000704099,0.000704099,5.37262e-05,0.00184249,0.00216502,3.67813e-06,0.00156797,0.000548466,4.82956e-06,0.00126901,3.67813e-06,0.000513812,0.000624053,0.000706226,0.000706226,6.87485e-08,0.00114674,0.00145338,3.67813e-06,0.00171386,0.00147253,4.82956e-06,0.0010829,3.67813e-06,3.71175e-05,0.00111663,0.000706226,0.000706226,4.44513e-05,0.00205581,0.0015795,3.67813e-06,0.00182891,0.00120734,4.82956e-06,0.00157856,3.67813e-06,0.000454434,0.00199473,0.000706226,0.000706226,0.000788648,0.00206223,0.00197188,3.67813e-06,0.000794989,0.000924452,4.82956e-06,0.000924267,3.67813e-06,0.000789961,0.000652709,0.000706226,0.000706226,3.44387e-11,0.00210076,0.0012757,3.67813e-06,0.00142382,0.00054231,4.82956e-06,0.0023257,3.67813e-06,0.000444224,0.000853822,0.000706226,0.000706226,0.00019985,0.00219562,0.000637882,3.67813e-06,0.00236869,0.00138471,4.82956e-06,0.00138593,3.67813e-06,0.000953406,0.00183888,0.000704099,0.000704099,0.000252413,0.00187336,0.00155252,3.67813e-06,0.00151814,0.0010276,4.82956e-06,0.000617688,3.67813e-06,0.00102555,0.000848318,0.000706226,0.000706226,5.85298e-07,0.000234736,0.00109402,3.67813e-06
0.0013846,0.00143677,4.87939e-06,0.00169687,3.65719e-06,0.00048725,0.00134571,0.000706255,0.000706255,2.35703e-05,0.00093924,0.00202937,3.65719e-06,0.00232781,0.00259025,4.87939e-06,0.00156489,3.65719e-06,0.000839468,0.00140566,0.00070414,0.00070414,5.14978e-05,0.00182166,0.00215529,3.65719e-06,0.00158262,0.000544319,4.87939e-06,0.0012734,3.65719e-06,0.000519842,0.000621859,0.000706255,0.000706255,6.37367e-08,0.00113878,0.00144223,3.65719e-06,0.0017392,0.00146193,4.87939e-06,0.00109069,3.65719e-06,3.76782e-05,0.00111175,0.000706255,0.000706255,4.29176e-05,0.00205561,0.00157602,3.65719e-06,0.00186159,0.00120898,4.87939e-06,0.00159223,3.65719e-06,0.000454562,0.00199415,0.000706255,0.000706255,0.000779693,0.00204455,0.00195775,3.65719e-06,0.000814534,0.000931899,4.87939e-06,0.000915569,3.65719e-06,0.000791361,0.000642029,0.000706255,0.000706255,3.01029e-11,0.00207887,0.00126271,3.65719e-06,0.00144001,0.00053885,4.87939e-06,0.00233371,3.65719e-06,0.000445431,0.000851507,0.000706255,0.000706255,0.00019585,0.00220131,0.000624175,3.65719e-06,0.00241182,0.00137774,4.87939e-06,0.00139769,3.65719e-06,0.000952637,0.00183452,0.00070414,0.00070414,0.000243969,0.00185975,0.00154885,3.65719e-06,0.0015343,0.00103585,4.87939e-06,0.000602154,3.65719e-06,0.00102363,0.000851341,0.000706255,0.000706255,5.47171e-07,0.000238527,0.00109134,3.65719e-06
0.00139315,0.00143832,4.93617e-06,0.0017025,3.64355e-06,0.000490259,0.00134155,0.000706283,0.000706283,2.26925e-05,0.000936533,0.00201864,3.64355e-06,0.00234318,0.00259619,4.93617e-06,0.0015786,3.64355e-06,0.00083605,0.00139821,0.000704181,0.000704181,4.93482e-05,0.00180086,0.00214544,3.64355e-06,0.0015973,0.00054043,4.93617e-06,0.00127765,3.64355e-06,0.000526022,0.000619735,0.000706283,0.000706283,5.90738e-08,0.00113097,0.00143112,3.64355e-06,0.00176462,0.0014514,4.93617e-06,0.00109841,3.64355e-06,3.8302e-05,0.00110691,0.000706283,0.000706283,4.14295e-05,0.00205531,0.00157255,3.64355e-06,0.00189456,0.001211,4.93617e-06,0.00160586,3.64355e-06,0.000454698,0.00199332,0.000706283,0.000706283,0.000770745,0.00202693,0.00194359,3.64355e-06,0.000834362,0.000939349,4.93617e-06,0.000906846,3.64355e-06,0.000793039,0.00063163,0.000706283,0.000706283,2.63e-11,0.00205691,0.00124972,3.64355e-06,0.00145629,0.000535563,4.93617e-06,0.00234146,3.64355e-06,0.0004467,0.000849253,0.000706283,0.000706283,0.00019191,0.0022068,0.000610657,3.64355e-06,0.00245521,0.00137079,4.93617e-06,0.0014094,3.64355e-06,0.000951878,0.00183008,0.000704181,0.000704181,0.000235742,0.00184619,0.00154505,3.64355e-06,0.00155045,0.0010441,4.93617e-06,0.000586857,3.64355e-06,0.00102182,0.000854352,0.000706283,0.000706283,5.11385e-07,0.000242373,0.00108865,3.64355e-06
0.00140174,0.00143997,4.99976e-06,0.00170794,3.63693e-06,0.000493459,0.00133734,0.000706312,0.000706312,2.18434e-05,0.000933823,0.00200786,3.63693e-06,0.0023585,0.00260167,4.99976e-06,0.00159226,3.63693e-06,0.000832596,0.0013907,0.000704222,0.000704222,4.72751e-05,0.00178007,0.00213546,3.63693e-06,0.00161201,0.000536796,4.99976e-06,0.00128177,3.63693e-06,0.000532352,0.000617677,0.000706312,0.000706312,5.47369e-08,0.00112331,0.00142006,3.63693e-06,0.0017901,0.00144095,4.99976e-06,0.00110605,3.63693e-06,3.89894e-05,0.00110212,0.000706312,0.000706312,3.99859e-05,0.0020549,0.00156908,3.63693e-06,0.00192781,0.00121339,4.99976e-06,0.00161944,3.63693e-06,0.000454844,0.00199226,0.000706312,0.000706312,0.000761805,0.00200935,0.0019294,3.63693e-06,0.000854473,0.0009468,4.99976e-06,0.000898101,3.63693e-06,0.000795001,0.000621508,0.000706312,0.000706312,2.29662e-11,0.00203491,0.00123672,3.63693e-06,0.00147265,0.000532448,4.99976e-06,0.00234894,3.63693e-06,0.000448031,0.000847063,0.000706312,0.000706312,0.000188031,0.00221207,0.000597328,3.63693e-06,0.00249885,0.00136389,4.99976e-06,0.00142106,3.63693e-06,0.00095113,0.00182557,0.000704222,0.000704222,0.00022773,0.00183269,0.00154114,3.63693e-06,0.0015666,0.00105236,4.99976e-06,0.0005718,3.63693e-06,0.00102013,0.000857353,0.000706312,0.000706312,4.77806e-07,0.000246272,0.00108594,3.63693e-06
0.00141038,0.00144174,5.07002e-06,0.00171319,3.63709e-06,0.000496851,0.00133307,0.00070634,0.00070634,2.10224e-05,0.000931111,0.00199702,3.63709e-06,0.00237376,0.00260669,5.07002e-06,0.00160589,3.63709e-06,0.000829107,0.00138313,0.000704263,0.000704263,4.52766e-05,0.00175931,0.00212535,3.63709e-06,0.00162676,0.000533415,5.07002e-06,0.00128574,3.63709e-06,0.000538835,0.000615685,0.00070634,0.00070634,5.07043e-08,0.00111581,0.00140903,3.63709e-06,0.00181563,0.00143058,5.07002e-06,0.0011136,3.63709e-06,3.97412e-05,0.00109738,0.00070634,0.00070634,3.85857e-05,0.00205439,0.00156563,3.63709e-06,0.00196131,0.00121616,5.07002e-06,0.00163298,3.63709e-06,0.000454998,0.00199095,0.00070634,0.00070634,0.000752876,0.00199183,0.00191519,3.63709e-06,0.000874863,0.000954251,5.07002e-06,0.000889336,3.63709e-06,0.000797251,0.000611659,0.00070634,0.00070634,2.00452e-11,0.00201287,0.00122372,3.63709e-06,0.00148908,0.000529508,5.07002e-06,0.00235617,3.63709e-06,0.000449423,0.000844936,0.00070634,0.00070634,0.000184213,0.00221712,0.00058419,3.63709e-06,0.00254272,0.00135703,5.07002e-06,0.00143266,3.63709e-06,0.000950395,0.00182098,0.000704263,0.000704263,0.000219928,0.00181925,0.00153712,3.63709e-06,0.00158274,0.00106062,5.07002e-06,0.000556984,3.63709e-06,0.00101855,0.000860341,0.00070634,0.00070634,4.46309e-07,0.000250225,0.00108321,3.63709e-06
