W_UWH_EFH,WW_UWH_EFH,W_UWB_EFH,WW_UWB_EFH,W_USH_EFH,WW_USH_EFH,W_USB_EFH,WW_USB_EFH,W_SWX_EFH,WW_SWX_EFH,W_SSX_EFH,WW_SSX_EFH,W_WWH_EFH,WW_WWH_EFH,W_WWB_EFH,WW_WWB_EFH,W_WSH_EFH,WW_WSH_EFH,W_WSB_EFH,WW_WSB_EFH,W_UWH_MFH,WW_UWH_MFH,W_UWB_MFH,WW_UWB_MFH,W_USH_MFH,WW_USH_MFH,W_USB_MFH,WW_USB_MFH,W_SWX_MFH,WW_SWX_MFH,W_SSX_MFH,WW_SSX_MFH,W_WWH_MFH,WW_WWH_MFH,W_WWB_MFH,WW_WWB_MFH,W_WSH_MFH,WW_WSH_MFH,W_WSB_MFH,WW_WSB_MFH
0,0,0.00257731958762897,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853322,0,0.0010309278350516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958772000000052,0,0.00174520069808037,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958772999999913,0,0,0,0.000958772770853322,0,0.0010309278350516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0140845070422536,0,0,0.00181818181818183,0,0,0,0,0.0112359550561798,0.000958773000000024,0,0,0,0.000958772770853322,0,0.00103092783505149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772000000052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762875,0,0,0,0,0,0,0,0,0,0.000958772999999913,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0.02118940736372,0.00274252135798777,0.00733122304226346,0.00540247934728925,0.013694977691162,0.00942150278558234,0.012516376608253,0.0375873830275936,0.000898863389918547,0,0.000482672560893415,0.0159601741402091,0.0115796046801909,0.00304978342516052,0.0107024274732063,0.00246281183075766,0.0158166134358436,0.0080622455746123,0.00697747520763472,0.0000390421319456276
0,0,0.00257731958762897,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0,0,0.0010309278350516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0.0281690140845069,0,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00515463917525771,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00515463917525771,0,0.00133155792276962,0,0,0,0,0,0,0,0,0.012658228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0.00257731958762886,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0,0,0,0,0.00181818181818172,0,0,0,0,0,0.000958773000000024,0,0.00174520069808037,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276973,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103092783505149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0.0112359550561797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0.0449438202247191,0.000958772000000052,0,0.00174520069808015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0.0112359550561798,0.00191754599999994,0,0.00174520069808037,0,0,0,0,0,0.0174282671731879,0.00322647454960329,0.00697538382400362,0,0.0137230449210036,0.000415592410711712,0.0137401090125963,0.0265999392864109,0.0085893252171154,0,0.0000467102478283957,0.00749041368666341,0.00835908073380643,0.000254606717971849,0.00877748424342853,0.000458219984179352,0.0171365528596546,0.00696433773517384,0.0106312101349113,0.0000386388041362719
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276973,0,0.00181818181818183,0,0,0,0,0,0.00191754499999996,0,0.00174520069808026,0,0,0,0.00206185567010314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0.0224719101123595,0.000958773000000024,0,0.00174520069808026,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276951,0,0,0,0,0,0,0.0337078651685393,0.000958773000000024,0,0,0,0,0,0.00206185567010303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0.0112359550561798,0.000958773000000024,0,0.00174520069808026,0,0.000958772770853322,0,0.0010309278350516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0.00133155792276973,0,0.00181818181818183,0,0,0,0,0,0.000958771999999941,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0140845070422536,0.00133155792276962,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0281690140845071,0,0,0.00181818181818172,0,0,0,0,0.0337078651685393,0.000958773000000024,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276973,0,0,0,0,0,0,0.0337078651685394,0.000958771999999941,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0.00133155792276951,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.00191754554170664,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0,0,0.00133155792276973,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808037,0,0.000958772770853322,0,0.00206185567010309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0140845070422535,0.00133155792276962,0,0,0,0,0,0,0,0.000958772999999913,0,0.00174520069808015,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0,0.028169014084507,0.00133155792276962,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0.00457193093316439,0,0.00852546911822664,0.000114622001201894,0.0142584578380896,0.00132989571427748,0.00779638259891152,0.0244865515054636,0.0191137617396472,0,0.000311401652189299,0.00379937187219378,0.010636042868263,0.00527035906201728,0.00572662288384179,0,0.011257376661966,0.010495652987047,0.00988886151959545,0.00877560647596037
0,0,0,0,0.00133155792276973,0,0.00181818181818183,0,0,0,0,0,0.000958772000000052,0,0.00174520069808037,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276951,0,0.00181818181818183,0,0,0,0,0,0.000958772999999913,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0185185185185186,0,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853211,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0555555555555555,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0185185185185186,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958772000000052,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999913,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276973,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0,0,0,0,0.00181818181818183,0,0,0.0454545454545455,0,0,0.000958771999999941,0,0,0,0.000958772770853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0.0112359550561797,0,0,0,0,0.000958772770853322,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309021,0,0,0,0.00133155792276962,0,0,0,0,0,0,0.0112359550561799,0.000958773000000024,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309021,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309032,0.0555555555555555,0,0,0,0,0.00181818181818183,0,0,0.0454545454545454,0,0,0.000958773000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0.00680849368189259,0.00735234642096285,0.00810957094717938,0.000998735939536499,0.0171463927416333,0.00968924020402162,0.00667646632934905,0.118330662652223,0.020681397362823,0.000911211345528238,0.000161196149368581,0.00425464508167548,0.00608274930166216,0.010561318122125,0.00907559021891821,0,0.014480153480463,0.00593012686584553,0.00916458617413565,0.00438852922803703
0.00191938579654494,0,0,0,0.00133155792276973,0,0,0,0,0,0,0,0.000958771999999941,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0.00257731958762886,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853322,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0.00257731958762886,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0.00257731958762886,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0.00257731958762897,0.0140845070422535,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0.00515463917525771,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958771999999941,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00515463917525771,0,0,0,0,0,0,0,0,0.0112359550561797,0,0,0,0,0.000958772770853433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0.00515463917525771,0,0.00133155792276962,0,0.00181818181818172,0,0,0,0,0.0112359550561797,0.000958773000000024,0,0,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853433,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999913,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0,0,0,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276973,0,0.00181818181818183,0,0,0,0,0,0.000958772000000052,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0112359550561798,0.000958772999999913,0,0,0,0.000958772770853433,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853211,0,0,0,0.00603047352674785,0.00412817469695535,0.00833505402227518,0.0024270502954001,0.0165525877833335,0.00571393895232921,0.00819575697251612,0.0269691345104609,0.007820865431761,0,0.0000054953232739289,0.0137188898134807,0.0133368726041778,0.00371679516108359,0.00880847361413853,0,0.0139110116442783,0.00566557075995674,0.00908178683403387,0.00676001608148642
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853433,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772000000052,0,0.00174520069808026,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958772999999913,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276973,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0.00174520069808037,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276951,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0.00257731958762886,0,0.00133155792276973,0,0,0,0,0,0,0,0.000958771999999941,0,0.00174520069808026,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0.00257731958762897,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0.000958772770853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762875,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0.000958772770853433,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0.00174520069808037,0,0.000958772770853211,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0.0112359550561798,0.000958771999999941,0,0,0,0,0,0,0,0.0068495415283448,0.0066837354018848,0.00881101114610983,0.00261180063428315,0.0130798172318958,0.00826161176898337,0.00867480720053456,0.00464638902613854,0.000558752918057483,0.00164512579530416,0.000002747662,0.00146353190567709,0.00604276689328251,0.0111404905403478,0.00823839130694528,0,0.0129264766996089,0.0313402320747212,0.00873098404075521,0.00110834482010934
0,0,0.00257731958762897,0,0,0,0.00181818181818183,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853433,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276973,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808015,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276951,0,0.00181818181818172,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276973,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958771999999941,0,0.00174520069808026,0,0.000958772770853211,0,0.00103092783505143,0.0370370370370371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0,0,0.00174520069808037,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808015,0,0.000958772770853433,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0,0.000958772999999913,0,0,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762875,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0,0.000958772000000052,0,0.00174520069808037,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762897,0,0.00133155792276973,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0,0,0,0,0,0,0,0,0.000958772999999913,0,0,0,0.000958772770853322,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276951,0,0,0,0,0,0,0,0,0,0.00174520069808037,0,0.000958772770853322,0,0.00103092783505154,0,0.019332533094425,0.000761731529107859,0.00744714891354976,0.000722965568171944,0.0122849654859267,0,0.00340738297786002,0,0.029236097211703,0.00049716785307401,0,0.00314551747080451,0.0136925140574877,0.0183025196517327,0.00821763517988026,0.00101146032297274,0.0119065837868582,0.0150726771236198,0.00796258865417622,0.00752754890269023
0,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808015,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0.00257731958762886,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772000000052,0,0.00174520069808037,0,0.000958772770853433,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654494,0,0,0,0.00133155792276973,0,0,0,0,0,0,0,0.000958772999999913,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276973,0,0.00181818181818183,0,0,0,0,0,0.000958771999999941,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0140845070422536,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276951,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958771999999941,0,0,0,0.000958772770853211,0,0.00103092783505154,0,0.014468950657348,0.00108549441521615,0.0262361412166915,0.000145451367042403,0.012351777696093,0.0489924081884721,0.00417917472164811,0.0000499168433301376,0.0111432253613201,0.000816775758621588,0,0.000674946478853435,0.00976711723154421,0.0166734995780183,0.00932761385312904,0.00439155621153364,0.0112021054895669,0.00271836486418147,0.00797412677974177,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
